#/global/homes/j/joeschm/st_research/NSTXU_discharges/139047/NSTXU139047.iterdb
#rhot VROT
1.440575000000000050e-01 1.200535000000000000e+05
1.443071999999999966e-01 1.199618000000000029e+05
1.445569999999999911e-01 1.198701999999999971e+05
1.448067000000000104e-01 1.197788000000000029e+05
1.450565000000000049e-01 1.196875000000000000e+05
1.453061999999999965e-01 1.195963000000000029e+05
1.455559999999999909e-01 1.195051999999999971e+05
1.458057000000000103e-01 1.194141999999999971e+05
1.460555000000000048e-01 1.193233000000000029e+05
1.463052999999999992e-01 1.192323999999999942e+05
1.465549999999999908e-01 1.191416999999999971e+05
1.468048000000000131e-01 1.190510000000000000e+05
1.470545000000000047e-01 1.189603000000000029e+05
1.473042999999999991e-01 1.188696999999999971e+05
1.475539999999999907e-01 1.187791999999999971e+05
1.478038000000000129e-01 1.186886000000000058e+05
1.480535000000000045e-01 1.185981999999999971e+05
1.483032999999999990e-01 1.185076999999999971e+05
1.485529999999999906e-01 1.184173000000000029e+05
1.488028000000000128e-01 1.183268999999999942e+05
1.490525000000000044e-01 1.182365000000000000e+05
1.493022999999999989e-01 1.181461000000000058e+05
1.495519999999999905e-01 1.180556999999999971e+05
1.498018000000000127e-01 1.179653999999999942e+05
1.500515000000000043e-01 1.178750000000000000e+05
1.503012999999999988e-01 1.177846999999999971e+05
1.505509999999999904e-01 1.176945000000000000e+05
1.508008000000000126e-01 1.176043000000000029e+05
1.510505000000000042e-01 1.175141000000000058e+05
1.513002999999999987e-01 1.174240000000000000e+05
1.515499999999999903e-01 1.173338999999999942e+05
1.517998000000000125e-01 1.172438999999999942e+05
1.520495000000000041e-01 1.171540000000000000e+05
1.522992999999999986e-01 1.170641999999999971e+05
1.525489999999999902e-01 1.169743999999999942e+05
1.527988000000000124e-01 1.168846999999999971e+05
1.530485000000000040e-01 1.167951999999999971e+05
1.532982999999999985e-01 1.167056999999999971e+05
1.535479999999999901e-01 1.166163999999999942e+05
1.537978000000000123e-01 1.165271999999999971e+05
1.540475000000000039e-01 1.164381999999999971e+05
1.542972999999999983e-01 1.163493000000000029e+05
1.545469999999999899e-01 1.162606000000000058e+05
1.547968000000000122e-01 1.161720000000000000e+05
1.550465000000000038e-01 1.160836999999999971e+05
1.552962999999999982e-01 1.159956000000000058e+05
1.555459999999999898e-01 1.159076000000000058e+05
1.557958000000000121e-01 1.158198999999999942e+05
1.560455000000000036e-01 1.157323999999999942e+05
1.562952999999999981e-01 1.156451999999999971e+05
1.565449999999999897e-01 1.155581999999999971e+05
1.567948000000000119e-01 1.154713999999999942e+05
1.570445000000000035e-01 1.153848000000000029e+05
1.572942999999999980e-01 1.152986000000000058e+05
1.575439999999999896e-01 1.152125000000000000e+05
1.577938000000000118e-01 1.151268000000000029e+05
1.580435000000000034e-01 1.150413000000000029e+05
1.582932999999999979e-01 1.149560000000000000e+05
1.585429999999999895e-01 1.148711000000000058e+05
1.587928000000000117e-01 1.147863999999999942e+05
1.590425000000000033e-01 1.147020000000000000e+05
1.592922999999999978e-01 1.146178000000000029e+05
1.595419999999999894e-01 1.145340000000000000e+05
1.597918000000000116e-01 1.144503000000000029e+05
1.600415000000000032e-01 1.143670000000000000e+05
1.602912999999999977e-01 1.142838000000000029e+05
1.605409999999999893e-01 1.142008999999999942e+05
1.607908000000000115e-01 1.141181999999999971e+05
1.610405000000000031e-01 1.140356999999999971e+05
1.612902999999999976e-01 1.139533999999999942e+05
1.615399999999999892e-01 1.138713000000000029e+05
1.617898000000000114e-01 1.137893999999999942e+05
1.620395000000000030e-01 1.137076000000000058e+05
1.622892999999999974e-01 1.136261000000000058e+05
1.625389999999999890e-01 1.135446999999999971e+05
1.627888000000000113e-01 1.134635000000000000e+05
1.630385000000000029e-01 1.133823999999999942e+05
1.632882999999999973e-01 1.133016000000000058e+05
1.635379999999999889e-01 1.132208999999999942e+05
1.637878000000000112e-01 1.131403999999999942e+05
1.640375000000000028e-01 1.130601000000000058e+05
1.642872999999999972e-01 1.129800000000000000e+05
1.645369999999999888e-01 1.129001000000000058e+05
1.647868000000000110e-01 1.128203000000000029e+05
1.650365000000000026e-01 1.127406999999999971e+05
1.652862999999999971e-01 1.126613000000000029e+05
1.655359999999999887e-01 1.125821000000000058e+05
1.657858000000000109e-01 1.125030000000000000e+05
1.660355000000000025e-01 1.124241000000000058e+05
1.662852999999999970e-01 1.123453999999999942e+05
1.665349999999999886e-01 1.122668000000000029e+05
1.667848000000000108e-01 1.121883999999999942e+05
1.670345000000000024e-01 1.121101000000000058e+05
1.672842999999999969e-01 1.120320000000000000e+05
1.675339999999999885e-01 1.119540000000000000e+05
1.677838000000000107e-01 1.118761999999999971e+05
1.680335000000000023e-01 1.117985000000000000e+05
1.682832999999999968e-01 1.117208999999999942e+05
1.685329999999999884e-01 1.116435000000000000e+05
1.687828000000000106e-01 1.115661000000000058e+05
1.690325000000000022e-01 1.114890000000000000e+05
1.692822999999999967e-01 1.114118999999999942e+05
1.695320999999999911e-01 1.113350000000000000e+05
1.697818000000000105e-01 1.112581999999999971e+05
1.700316000000000050e-01 1.111813999999999942e+05
1.702812999999999966e-01 1.111048999999999942e+05
1.705310999999999910e-01 1.110283999999999942e+05
1.707808000000000104e-01 1.109520000000000000e+05
1.710306000000000048e-01 1.108756999999999971e+05
1.712802999999999964e-01 1.107995000000000000e+05
1.715300999999999909e-01 1.107235000000000000e+05
1.717798000000000103e-01 1.106475000000000000e+05
1.720296000000000047e-01 1.105716999999999971e+05
1.722792999999999963e-01 1.104960000000000000e+05
1.725290999999999908e-01 1.104203999999999942e+05
1.727788000000000102e-01 1.103448999999999942e+05
1.730286000000000046e-01 1.102695000000000000e+05
1.732782999999999962e-01 1.101943000000000029e+05
1.735280999999999907e-01 1.101191999999999971e+05
1.737778000000000100e-01 1.100441999999999971e+05
1.740276000000000045e-01 1.099693000000000029e+05
1.742772999999999961e-01 1.098946000000000058e+05
1.745270999999999906e-01 1.098201000000000058e+05
1.747768000000000099e-01 1.097456000000000058e+05
1.750266000000000044e-01 1.096713000000000029e+05
1.752762999999999960e-01 1.095971000000000058e+05
1.755260999999999905e-01 1.095231000000000058e+05
1.757758000000000098e-01 1.094491999999999971e+05
1.760256000000000043e-01 1.093753999999999942e+05
1.762752999999999959e-01 1.093018000000000029e+05
1.765250999999999904e-01 1.092283000000000029e+05
1.767748000000000097e-01 1.091548999999999942e+05
1.770246000000000042e-01 1.090816999999999971e+05
1.772742999999999958e-01 1.090086000000000058e+05
1.775240999999999902e-01 1.089356000000000058e+05
1.777738000000000096e-01 1.088626999999999971e+05
1.780236000000000041e-01 1.087900000000000000e+05
1.782732999999999957e-01 1.087173999999999942e+05
1.785230999999999901e-01 1.086448999999999942e+05
1.787728000000000095e-01 1.085726000000000058e+05
1.790226000000000040e-01 1.085003999999999942e+05
1.792722999999999955e-01 1.084283000000000029e+05
1.795220999999999900e-01 1.083563000000000029e+05
1.797718000000000094e-01 1.082843999999999942e+05
1.800216000000000038e-01 1.082126999999999971e+05
1.802712999999999954e-01 1.081410000000000000e+05
1.805210999999999899e-01 1.080695000000000000e+05
1.807708000000000093e-01 1.079980000000000000e+05
1.810206000000000037e-01 1.079265000000000000e+05
1.812702999999999953e-01 1.078551000000000058e+05
1.815200999999999898e-01 1.077836999999999971e+05
1.817698000000000091e-01 1.077123000000000029e+05
1.820196000000000036e-01 1.076408000000000029e+05
1.822692999999999952e-01 1.075693999999999942e+05
1.825190999999999897e-01 1.074978999999999942e+05
1.827688000000000090e-01 1.074263999999999942e+05
1.830186000000000035e-01 1.073548000000000029e+05
1.832682999999999951e-01 1.072831000000000058e+05
1.835180999999999896e-01 1.072113000000000029e+05
1.837678000000000089e-01 1.071395000000000000e+05
1.840176000000000034e-01 1.070676000000000058e+05
1.842672999999999950e-01 1.069956000000000058e+05
1.845170999999999895e-01 1.069235000000000000e+05
1.847668000000000088e-01 1.068513000000000029e+05
1.850166000000000033e-01 1.067790000000000000e+05
1.852662999999999949e-01 1.067065000000000000e+05
1.855160999999999893e-01 1.066340000000000000e+05
1.857658000000000087e-01 1.065613000000000029e+05
1.860156000000000032e-01 1.064885000000000000e+05
1.862652999999999948e-01 1.064156000000000058e+05
1.865150999999999892e-01 1.063426999999999971e+05
1.867648000000000086e-01 1.062696000000000058e+05
1.870146000000000031e-01 1.061963999999999942e+05
1.872642999999999947e-01 1.061231999999999971e+05
1.875140999999999891e-01 1.060498999999999942e+05
1.877638000000000085e-01 1.059765000000000000e+05
1.880136000000000029e-01 1.059030000000000000e+05
1.882632999999999945e-01 1.058295000000000000e+05
1.885130999999999890e-01 1.057560000000000000e+05
1.887628000000000084e-01 1.056823999999999942e+05
1.890126000000000028e-01 1.056088000000000029e+05
1.892622999999999944e-01 1.055351000000000058e+05
1.895120999999999889e-01 1.054613999999999942e+05
1.897618000000000082e-01 1.053876999999999971e+05
1.900116000000000027e-01 1.053138999999999942e+05
1.902612999999999943e-01 1.052401999999999971e+05
1.905110999999999888e-01 1.051665000000000000e+05
1.907608000000000081e-01 1.050926999999999971e+05
1.910106000000000026e-01 1.050190000000000000e+05
1.912602999999999942e-01 1.049453000000000029e+05
1.915100999999999887e-01 1.048716000000000058e+05
1.917598000000000080e-01 1.047978999999999942e+05
1.920096000000000025e-01 1.047243000000000029e+05
1.922592999999999941e-01 1.046508000000000029e+05
1.925090999999999886e-01 1.045773000000000029e+05
1.927589000000000108e-01 1.045038999999999942e+05
1.930086000000000024e-01 1.044306999999999971e+05
1.932583999999999969e-01 1.043575000000000000e+05
1.935080999999999884e-01 1.042843999999999942e+05
1.937579000000000107e-01 1.042115000000000000e+05
1.940076000000000023e-01 1.041386999999999971e+05
1.942573999999999967e-01 1.040661000000000058e+05
1.945070999999999883e-01 1.039936000000000058e+05
1.947569000000000106e-01 1.039213000000000029e+05
1.950066000000000022e-01 1.038491000000000058e+05
1.952563999999999966e-01 1.037770000000000000e+05
1.955060999999999882e-01 1.037051000000000058e+05
1.957559000000000105e-01 1.036333000000000029e+05
1.960056000000000020e-01 1.035616999999999971e+05
1.962553999999999965e-01 1.034903000000000029e+05
1.965050999999999881e-01 1.034190000000000000e+05
1.967549000000000103e-01 1.033478999999999942e+05
1.970046000000000019e-01 1.032768999999999942e+05
1.972543999999999964e-01 1.032060000000000000e+05
1.975040999999999880e-01 1.031353000000000029e+05
1.977539000000000102e-01 1.030646000000000058e+05
1.980036000000000018e-01 1.029941000000000058e+05
1.982533999999999963e-01 1.029236999999999971e+05
1.985030999999999879e-01 1.028533000000000029e+05
1.987529000000000101e-01 1.027831000000000058e+05
1.990026000000000017e-01 1.027128999999999942e+05
1.992523999999999962e-01 1.026426999999999971e+05
1.995020999999999878e-01 1.025726000000000058e+05
1.997519000000000100e-01 1.025026000000000058e+05
2.000016000000000016e-01 1.024326000000000058e+05
2.002513999999999961e-01 1.023626000000000058e+05
2.005010999999999877e-01 1.022926999999999971e+05
2.007509000000000099e-01 1.022226999999999971e+05
2.010006000000000015e-01 1.021528000000000029e+05
2.012503999999999960e-01 1.020828999999999942e+05
2.015000999999999876e-01 1.020130000000000000e+05
2.017499000000000098e-01 1.019431000000000058e+05
2.019996000000000014e-01 1.018731999999999971e+05
2.022493999999999958e-01 1.018033000000000029e+05
2.024990999999999874e-01 1.017333000000000029e+05
2.027489000000000097e-01 1.016633999999999942e+05
2.029986000000000013e-01 1.015935000000000000e+05
2.032483999999999957e-01 1.015235000000000000e+05
2.034980999999999873e-01 1.014536000000000058e+05
2.037479000000000096e-01 1.013836000000000058e+05
2.039976000000000012e-01 1.013136999999999971e+05
2.042473999999999956e-01 1.012436999999999971e+05
2.044970999999999872e-01 1.011738000000000029e+05
2.047469000000000094e-01 1.011038999999999942e+05
2.049966000000000010e-01 1.010338999999999942e+05
2.052463999999999955e-01 1.009640000000000000e+05
2.054960999999999871e-01 1.008941000000000058e+05
2.057459000000000093e-01 1.008241999999999971e+05
2.059956000000000009e-01 1.007543000000000029e+05
2.062453999999999954e-01 1.006845000000000000e+05
2.064950999999999870e-01 1.006146000000000058e+05
2.067449000000000092e-01 1.005448000000000029e+05
2.069946000000000008e-01 1.004750000000000000e+05
2.072443999999999953e-01 1.004051000000000058e+05
2.074940999999999869e-01 1.003353999999999942e+05
2.077439000000000091e-01 1.002656000000000058e+05
2.079936000000000007e-01 1.001958000000000029e+05
2.082433999999999952e-01 1.001261000000000058e+05
2.084930999999999868e-01 1.000563999999999942e+05
2.087429000000000090e-01 9.998672999999999593e+04
2.089926000000000006e-01 9.991708000000000175e+04
2.092423999999999951e-01 9.984746000000000640e+04
2.094920999999999867e-01 9.977786000000000058e+04
2.097419000000000089e-01 9.970828999999999360e+04
2.099916000000000005e-01 9.963875999999999476e+04
2.102413999999999950e-01 9.956925000000000000e+04
2.104910999999999865e-01 9.949977000000000407e+04
2.107409000000000088e-01 9.943033000000000175e+04
2.109906000000000004e-01 9.936091999999999825e+04
2.112403999999999948e-01 9.929153999999999360e+04
2.114900999999999864e-01 9.922219999999999709e+04
2.117399000000000087e-01 9.915288999999999942e+04
2.119896000000000003e-01 9.908361999999999534e+04
2.122393999999999947e-01 9.901438000000000466e+04
2.124890999999999863e-01 9.894517999999999302e+04
2.127389000000000085e-01 9.887602000000000407e+04
2.129886000000000001e-01 9.880689999999999418e+04
2.132383999999999946e-01 9.873780999999999767e+04
2.134880999999999862e-01 9.866877000000000407e+04
2.137379000000000084e-01 9.859977999999999884e+04
2.139876000000000000e-01 9.853082000000000698e+04
2.142373999999999945e-01 9.846191000000000349e+04
2.144871000000000139e-01 9.839305000000000291e+04
2.147369000000000083e-01 9.832422999999999593e+04
2.149865999999999999e-01 9.825546000000000640e+04
2.152363999999999944e-01 9.818674000000000524e+04
2.154861000000000137e-01 9.811805999999999767e+04
2.157359000000000082e-01 9.804942999999999302e+04
2.159857000000000027e-01 9.798085000000000582e+04
2.162353999999999943e-01 9.791230999999999767e+04
2.164851999999999888e-01 9.784380999999999767e+04
2.167349000000000081e-01 9.777536000000000058e+04
2.169847000000000026e-01 9.770696000000000640e+04
2.172343999999999942e-01 9.763860000000000582e+04
2.174841999999999886e-01 9.757027999999999884e+04
2.177339000000000080e-01 9.750200000000000000e+04
2.179837000000000025e-01 9.743375999999999476e+04
2.182333999999999941e-01 9.736555999999999767e+04
2.184831999999999885e-01 9.729738999999999942e+04
2.187329000000000079e-01 9.722925000000000000e+04
2.189827000000000023e-01 9.716114999999999418e+04
2.192323999999999939e-01 9.709307000000000698e+04
2.194821999999999884e-01 9.702502000000000407e+04
2.197319000000000078e-01 9.695700000000000000e+04
2.199817000000000022e-01 9.688900000000000000e+04
2.202313999999999938e-01 9.682102000000000407e+04
2.204811999999999883e-01 9.675305999999999767e+04
2.207309000000000077e-01 9.668513000000000466e+04
2.209807000000000021e-01 9.661721000000000640e+04
2.212303999999999937e-01 9.654930000000000291e+04
2.214801999999999882e-01 9.648141000000000349e+04
2.217299000000000075e-01 9.641353999999999360e+04
2.219797000000000020e-01 9.634566999999999825e+04
2.222293999999999936e-01 9.627782000000000698e+04
2.224791999999999881e-01 9.620997000000000116e+04
2.227289000000000074e-01 9.614213000000000466e+04
2.229787000000000019e-01 9.607428999999999360e+04
2.232283999999999935e-01 9.600646000000000640e+04
2.234781999999999880e-01 9.593861999999999534e+04
2.237279000000000073e-01 9.587078999999999360e+04
2.239777000000000018e-01 9.580294999999999709e+04
2.242273999999999934e-01 9.573511000000000058e+04
2.244771999999999879e-01 9.566725999999999476e+04
2.247269000000000072e-01 9.559939999999999418e+04
2.249767000000000017e-01 9.553152999999999884e+04
2.252263999999999933e-01 9.546364999999999418e+04
